month,day,Hour,Load (MW),Price ($/MWh)
5,8,13,158.225,60.64
5,8,14,153.779,55.16
5,8,15,160.889,52.47
5,8,16,187.07,54.73
5,8,17,269.428,59.53
5,8,18,387.666,61.9
5,8,19,489.793,85.35
5,8,20,552.942,108.1
5,8,21,573.658,119.28
5,8,22,554.885,98.41
5,8,23,514.381,99.31
5,8,24,471.506,100.14
5,9,1,448.222,97.96
5,9,2,438.011,109.18
5,9,3,434.336,113.66
5,9,4,437.951,123.96
5,9,5,455.515,124.58
5,9,6,498.807,135.77
5,9,7,545.539,141.75
5,9,8,507.111,128.36
5,9,9,399.879,63.51
5,9,10,304.599,62.33
5,9,11,258.904,65.41
5,9,12,242.785,64.07
5,9,13,230.144,62.66
5,9,14,229.447,55.05
5,9,15,233.835,51.96
5,9,16,257.502,53.62
5,9,17,321.985,49.61
5,9,18,430.27,80.37
5,9,19,541.971,120.13
5,9,20,592.464,113.97
5,9,21,604.442,113.74
5,9,22,578.549,101.92
5,9,23,534.003,77.08
5,9,24,489.36,57.02
5,10,1,462.276,58.94
5,10,2,448.265,58.89
5,10,3,442.489,57.32
5,10,4,444.112,59.01
5,10,5,461.32,61.29
5,10,6,498.661,71.28
5,10,7,540.272,99.66
5,10,8,505.674,92.48
5,10,9,405.029,90.74
5,10,10,315.636,56.05
5,10,11,267.639,55.95
5,10,12,251.253,56.81
5,10,13,229.887,55.39
5,10,14,234.228,51.86
5,10,15,237.471,50.17
5,10,16,265.91,47.97
5,10,17,331.664,54
5,10,18,433.731,56.58
5,10,19,536.537,77.19
5,10,20,587.709,98.05
5,10,21,596.056,95.12
5,10,22,572.814,91.54
5,10,23,529.055,72.2
5,10,24,481.244,58.85
5,11,1,452.206,56.3
5,11,2,438.468,57.37
5,11,3,431.091,57.35
5,11,4,429.466,55.52
5,11,5,444.305,58.89
5,11,6,479.643,58.92
5,11,7,520.652,59.53
5,11,8,491.413,87.31
5,11,9,395.057,57.06
5,11,10,312.926,45
5,11,11,266.414,49.66
5,11,12,248.161,49.35
5,11,13,243.332,46.8
5,11,14,249.887,48.6
5,11,15,257.006,49.88
5,11,16,288.225,52.46
5,11,17,355.763,54.6
5,11,18,455.88,56.59
5,11,19,556.303,75.05
5,11,20,604.278,66.83
5,11,21,608.398,60.7
5,11,22,592.59,59.6
5,11,23,537.708,54.89
5,11,24,487.663,52.01
5,12,1,457.617,52.88
5,12,2,440.427,64.41
5,12,3,428.983,53.89
5,12,4,426.989,53.65
5,12,5,438.039,55.9
5,12,6,475.814,68.2
5,12,7,513.591,60.84
5,12,8,492.634,60.45
5,12,9,412.156,56.42
5,12,10,341.847,53.32
5,12,11,299.03,54.49
5,12,12,287.199,54.63
5,12,13,281.571,55.58
5,12,14,289.912,57.22
5,12,15,304.72,61.39
5,12,16,345.56,60.89
5,12,17,421.967,88.36
5,12,18,519.3,96.53
5,12,19,599.139,95.35
5,12,20,619.806,88.48
5,12,21,627.457,91.81
5,12,22,625.04,84.7
5,12,23,575.156,67.92
5,12,24,524.332,60.49
5,13,1,490.276,61.47
5,13,2,471.559,54.54
5,13,3,464.049,53.86
5,13,4,460.643,56.15
5,13,5,467.41,57.97
5,13,6,495.575,70.85
5,13,7,537.449,57
5,13,8,530.523,61.04
5,13,9,464.403,73.4
5,13,10,391.995,61.27
5,13,11,353.092,55.51
5,13,12,342.699,55.27
5,13,13,336.42,55.7
5,13,14,343.113,58.5
5,13,15,354.988,63.13
5,13,16,391.897,73.65
5,13,17,460.182,82.8
5,13,18,548.231,98.43
5,13,19,634.287,119.72
5,13,20,658.943,129.07
5,13,21,666.398,117.78
5,13,22,663.322,99
5,13,23,619.84,90.48
5,13,24,566.927,71.35
5,14,1,532.023,115.73
5,14,2,510.874,98.36
5,14,3,493.794,65.87
5,14,4,485.556,58.69
5,14,5,486.784,69.38
5,14,6,494.543,61.21
5,14,7,498.4,72.71
5,14,8,474.486,95.62
5,14,9,416.508,71.83
5,14,10,357.368,54.72
5,14,11,325.381,56.71
5,14,12,318.122,72.4
5,14,13,328.16,83.75
5,14,14,344.255,66.79
5,14,15,377.158,87.33
5,14,16,442.486,90.48
5,14,17,530.376,108.05
5,14,18,595.917,82.13
5,14,19,637.44,83.2
5,14,20,659.611,103.51
5,14,21,657.934,94.78
5,14,22,639.564,90.24
5,14,23,598.086,99.35
5,14,24,546.246,89.98
5,15,1,518.351,83.77
5,15,2,498.686,69.43
5,15,3,486.827,66.7
5,15,4,481.817,60.29
5,15,5,477.458,59.86
5,15,6,484.56,61.06
5,15,7,490.942,64.45
5,15,8,497.962,60.35
5,15,9,513.932,74.64
5,15,10,514.986,70.99
5,15,11,504.328,56.8
5,15,12,478.295,57.86
5,15,13,442.1,67.12
5,15,14,403.225,63.01
5,15,15,431.975,58.52
5,15,16,496.613,68.77
5,15,17,578.583,81.22
5,15,18,594.383,125.37
5,15,19,607.762,119.33
5,15,20,631.006,100.68
5,15,21,632.288,104.65
5,15,22,608.852,91.21
5,15,23,565.076,94.52
5,15,24,516.328,71.54
5,16,1,487.817,82.16
5,16,2,470.466,65.48
5,16,3,462.847,55.45
5,16,4,459.748,58.31
5,16,5,470.506,68.12
5,16,6,502.471,101.11
5,16,7,539.92,58.8
5,16,8,555.187,59.04
5,16,9,510.479,56.41
5,16,10,432.845,55.51
5,16,11,368.983,57.12
5,16,12,349.691,57.36
5,16,13,372.71,68.9
5,16,14,453.704,74.61
5,16,15,538.178,80.69
5,16,16,615.859,73.12
5,16,17,639.248,84.55
5,16,18,691.164,106.44
5,16,19,677.304,82.27
5,16,20,642.123,67.32
5,16,21,616.819,76.24
5,16,22,588.931,68.7
5,16,23,551.36,60.54
5,16,24,509.785,58.62
5,17,1,474.599,62.32
5,17,2,452.847,71.2
5,17,3,441.37,59.97
5,17,4,438.024,56.51
5,17,5,446.413,55.78
5,17,6,479.17,67.5
5,17,7,523.507,58.92
5,17,8,506.259,55.03
5,17,9,421.856,49.05
5,17,10,365.346,43.62
5,17,11,393.098,45.84
5,17,12,416.503,46.35
5,17,13,449.71,57.08
5,17,14,484.904,65.98
5,17,15,490.962,57.79
5,17,16,514.356,51.55
5,17,17,523.691,51.83
5,17,18,548.116,55.26
5,17,19,579.119,57.84
5,17,20,594.482,58.36
5,17,21,585.215,57.57
5,17,22,556.464,56.01
5,17,23,517.316,54.35
5,17,24,474.686,54.91
5,18,1,449.941,60.56
5,18,2,434.716,56.37
5,18,3,427.854,55.11
5,18,4,426.476,53.8
5,18,5,440.836,69
5,18,6,478.151,99.93
5,18,7,515.238,82.21
5,18,8,479.798,86.63
5,18,9,374.888,63.81
5,18,10,281.553,52.27
5,18,11,235.952,51.58
5,18,12,217.199,35.95
5,18,13,210.587,18.47
5,18,14,212.054,23.4
5,18,15,222.89,45.74
5,18,16,246.735,50.79
5,18,17,337.64,52.34
5,18,18,436.363,88.38
5,18,19,513.952,121.18
5,18,20,563.956,335.51
5,18,21,579.217,345.92
5,18,22,558.873,120.53
5,18,23,515.946,76.26
5,18,24,470.154,74.98
5,19,1,442.372,75.33
5,19,2,427.215,76.76
5,19,3,421.987,67.15
5,19,4,422.232,60.25
5,19,5,436.321,63.05
5,19,6,471.686,65.58
5,19,7,526.973,56.59
5,19,8,569.115,61.22
5,19,9,563.772,83.98
5,19,10,562.516,101.85
5,19,11,568.298,98.45
5,19,12,596.98,85.59
5,19,13,604.614,117.61
5,19,14,600.751,76.62
5,19,15,578.9,70.05
5,19,16,580.52,64.97
5,19,17,595.152,64.57
5,19,18,603.197,66.61
5,19,19,607.846,63.15
5,19,20,601.449,62.44
5,19,21,596.444,84.02
5,19,22,572.296,70.51
5,19,23,529.978,62.59
5,19,24,482.482,62.43
5,20,1,455.63,62.66
5,20,2,439.198,58.18
5,20,3,433.015,53.37
5,20,4,431.588,51.5
5,20,5,445.143,51.97
5,20,6,478.273,51.97
5,20,7,518.744,53.29
5,20,8,508.208,59.85
5,20,9,437.241,62.41
5,20,10,375.026,58.42
5,20,11,340.052,55.83
5,20,12,305.191,54.72
5,20,13,252.262,48.5
5,20,14,251.087,50
5,20,15,274.902,47.52
5,20,16,321.161,47.17
5,20,17,414.616,46.39
5,20,18,501.488,51.28
5,20,19,558.985,51.99
5,20,20,595.142,53.29
5,20,21,610.247,51.24
5,20,22,597.352,50.72
5,20,23,558.258,49.79
5,20,24,509.587,44.69
5,21,1,478.343,48.44
5,21,2,459.849,48.43
5,21,3,448.494,46.88
5,21,4,443.453,44.31
5,21,5,445.64,46.27
5,21,6,458.888,14.08
5,21,7,473.244,47.44
5,21,8,487.932,50.81
5,21,9,479.151,52.58
5,21,10,432.826,50.24
5,21,11,325.361,0.23
5,21,12,288.375,-101.18
5,21,13,285.197,-150.98
5,21,14,310.544,-150
5,21,15,367.691,-2.44
5,21,16,427.385,59.38
5,21,17,499.639,67.99
5,21,18,586.898,88.46
5,21,19,634.333,100.09
5,21,20,642.376,80.48
5,21,21,646.932,70.6
5,21,22,645.154,69.53
5,21,23,607.048,68.62
5,21,24,559.048,66.89
5,22,1,522.62,58.06
5,22,2,501.532,52.26
5,22,3,487.15,53.78
5,22,4,479.168,52.51
5,22,5,474.882,49.5
5,22,6,478.918,43.69
5,22,7,471.215,45
5,22,8,461.702,35.41
5,22,9,455.511,10.17
5,22,10,402.571,31.99
5,22,11,372.547,55.62
5,22,12,383.121,60.41
5,22,13,385.255,63.11
5,22,14,422.874,62.23
5,22,15,509.882,67.28
5,22,16,546.438,86.74
5,22,17,595.772,91.97
5,22,18,648.321,95.19
5,22,19,670.015,132.96
5,22,20,651.166,97.58
5,22,21,632.914,85.98
5,22,22,607.285,85
5,22,23,557.491,67.78
5,22,24,510.09,59.49
5,23,1,474.879,66.03
5,23,2,452.894,58.55
5,23,3,439.451,53.2
5,23,4,434.733,51.26
5,23,5,445.986,50.37
5,23,6,473.907,50.15
5,23,7,508.007,52.31
5,23,8,490.191,55.63
5,23,9,424.135,52.32
5,23,10,335.129,46.22
5,23,11,258.279,30.75
5,23,12,229.84,50.51
5,23,13,217.352,50.2
5,23,14,218.547,49.18
5,23,15,236.167,51.64
5,23,16,295.548,54.04
5,23,17,351.815,60.31
5,23,18,426.486,73.44
5,23,19,513.247,90.36
5,23,20,556.775,86.63
5,23,21,566.605,88.11
5,23,22,547.958,65.62
5,23,23,503.656,56.17
5,23,24,455.885,52.42
5,24,1,429.908,54.03
5,24,2,413.551,58.06
5,24,3,404.613,54.46
5,24,4,404.598,55.3
5,24,5,416.493,53.23
5,24,6,449.751,59.87
5,24,7,486.542,82.62
5,24,8,462.268,78.89
5,24,9,370.217,64.5
5,24,10,282.867,54.38
5,24,11,234.913,60.5
5,24,12,215.105,60.99
5,24,13,213.201,61.57
5,24,14,233.569,61.3
5,24,15,256.607,62.48
5,24,16,299.661,68.13
5,24,17,377.626,78
5,24,18,460.282,99.99
5,24,19,511.375,140.3
5,24,20,551.383,128.71
5,24,21,566.593,114.66
5,24,22,548.803,103.7
5,24,23,504.218,74.73
5,24,24,457.162,70.28
5,25,1,430.985,90.58
5,25,2,414.274,111.38
5,25,3,404.525,94.87
5,25,4,404.387,127.93
5,25,5,412.989,121.24
5,25,6,446.257,117.82
5,25,7,482.242,99.98
5,25,8,455.007,113.21
5,25,9,374.782,89.93
5,25,10,294.758,61.56
5,25,11,244.696,61.69
5,25,12,239.769,62.92
5,25,13,248.105,63.3
5,25,14,263.858,66.36
5,25,15,278.625,65.9
5,25,16,309.247,67.24
5,25,17,374.764,99.29
5,25,18,470.632,147.99
5,25,19,544.9,143.72
5,25,20,589.207,118.93
5,25,21,604.169,116.94
5,25,22,584.528,105.34
5,25,23,539.825,113.77
5,25,24,491.382,112.79
5,26,1,460.168,110.66
5,26,2,444.299,98.41
5,26,3,435.921,102.1
5,26,4,437.984,94.02
5,26,5,449.374,91.91
5,26,6,485.058,84.49
5,26,7,533.749,90.66
5,26,8,560.781,148.8
5,26,9,554.938,121.44
5,26,10,520.48,69.49
5,26,11,436.199,66.08
5,26,12,339.282,67.23
5,26,13,294.325,64.88
5,26,14,317.451,65.52
5,26,15,346.611,66.04
5,26,16,379.488,65.12
5,26,17,441.601,68.6
5,26,18,508.275,84.47
5,26,19,560.79,133.58
5,26,20,604.109,108.75
5,26,21,622.031,120.05
5,26,22,611.327,132.82
5,26,23,569.625,131.84
5,26,24,519.331,111.01
5,27,1,488.906,92.63
5,27,2,473.169,90.29
5,27,3,464.737,67.89
5,27,4,461.847,68.85
5,27,5,471.407,86.18
5,27,6,502.947,171.8
5,27,7,546.315,72.83
5,27,8,575.247,94.72
5,27,9,565.145,144.41
5,27,10,537.743,138.06
5,27,11,503.973,120.88
5,27,12,481.649,101.36
5,27,13,473.024,88.29
5,27,14,491.071,124.52
5,27,15,497.867,127.21
5,27,16,540.932,145.1
5,27,17,580.634,149.77
5,27,18,611.244,173.94
5,27,19,640.457,105.31
5,27,20,654.509,77.12
5,27,21,652.205,78.97
5,27,22,634.619,79.46
5,27,23,601.254,78.29
5,27,24,552.947,65.53
5,28,1,517.801,63.82
5,28,2,492.031,64.66
5,28,3,478.149,65.5
5,28,4,467.648,65.98
5,28,5,469.196,65.85
5,28,6,480.734,64.82
5,28,7,483.576,63.6
5,28,8,466.43,60.87
5,28,9,437.502,60.71
5,28,10,425.511,67.11
5,28,11,438.584,62
5,28,12,467.898,60.77
5,28,13,447.302,61.05
5,28,14,436.003,63.69
5,28,15,418.265,67.16
5,28,16,382.537,60.17
5,28,17,422.598,58.54
5,28,18,462.785,59.46
5,28,19,529.49,59.87
5,28,20,569.807,61.34
5,28,21,579.24,62.04
5,28,22,564.919,60.67
5,28,23,531.638,59.27
5,28,24,487.723,54.86
5,29,1,456.875,57.93
5,29,2,436.863,58.66
5,29,3,426.452,59.19
5,29,4,425.035,56.03
5,29,5,425.702,52.75
5,29,6,429.564,54.32
5,29,7,421.188,57.46
5,29,8,384.211,58.45
5,29,9,319.381,52.7
5,29,10,256.414,51.74
5,29,11,217.259,54.6
5,29,12,218.004,59.15
5,29,13,226.047,58.73
5,29,14,236.177,56.81
5,29,15,252.325,50.73
5,29,16,289.073,48.45
5,29,17,359.178,53.59
5,29,18,453.87,59.97
5,29,19,544.594,63.72
5,29,20,586.673,66.09
5,29,21,591.711,59.78
5,29,22,580.835,54.78
5,29,23,544.611,56.27
5,29,24,497.546,55.57
5,30,1,465.67,67.9
5,30,2,446.671,58.24
5,30,3,433.563,53.4
5,30,4,427.04,50.89
5,30,5,427.594,57.04
5,30,6,431.808,53.53
5,30,7,428.183,44.85
5,30,8,402.11,20.19
5,30,9,371.218,32.5
5,30,10,359.729,35.38
5,30,11,336.14,50.23
5,30,12,294.637,52.52
5,30,13,268.28,55.81
5,30,14,292.049,56.26
5,30,15,293.529,55.16
5,30,16,341.147,62.51
5,30,17,442.815,82.28
5,30,18,547.137,131.79
5,30,19,622.93,150.17
5,30,20,655.828,120.74
5,30,21,668.083,120.92
5,30,22,652.473,123.91
5,30,23,603.079,101.17
5,30,24,549.216,76.13
5,31,1,516.735,78.98
5,31,2,496.36,81.58
5,31,3,486.43,69.5
5,31,4,482.573,68.86
5,31,5,491.974,101.57
5,31,6,521.823,111.38
5,31,7,554.29,103.68
5,31,8,550.777,83.21
5,31,9,507.888,77.24
5,31,10,473.037,81.91
5,31,11,459.33,80.05
5,31,12,433.549,80.62
5,31,13,411.486,81.67
5,31,14,405.466,78.21
5,31,15,398.27,75.39
5,31,16,439.959,74.09
5,31,17,513.41,85.82
5,31,18,595.183,103.99
5,31,19,641.599,120.51
5,31,20,664.852,127.11
5,31,21,670.29,81.29
5,31,22,647.041,83.25
5,31,23,596.193,67.22
5,31,24,538.546,67.19
6,1,1,506.868,76.39
6,1,2,487.838,79.28
6,1,3,478.827,94.44
6,1,4,475.699,110.9
6,1,5,483.62,132.96
6,1,6,518.605,77.48
6,1,7,567.131,63.88
6,1,8,610.795,65.68
6,1,9,607.008,67.65
6,1,10,600.744,64.25
6,1,11,596.362,62.49
6,1,12,595.898,65.24
6,1,13,595.097,67.26
6,1,14,562.509,94.04
6,1,15,523.893,102.9
6,1,16,548.676,78.16
6,1,17,575.493,82.03
6,1,18,603.856,96.77
6,1,19,621.611,106
6,1,20,621.401,99.57
6,1,21,613.42,105.45
6,1,22,597.078,93.36
6,1,23,558.485,82.86
6,1,24,513.204,98.55
6,2,1,487.035,82.98
6,2,2,472.581,98.39
6,2,3,460.411,86.71
6,2,4,457.004,85.19
6,2,5,465.301,78.96
6,2,6,500.777,82.1
6,2,7,549.06,90.81
6,2,8,573.881,107.24
6,2,9,561.103,109.29
6,2,10,539.26,117.68
6,2,11,503.559,72.38
6,2,12,471.575,67.19
6,2,13,446.961,68.16
6,2,14,450.311,119.9
6,2,15,444.626,93.95
6,2,16,449.379,78.52
6,2,17,488.319,117.05
6,2,18,542.057,129.07
6,2,19,582.061,112.72
6,2,20,615.8,94.64
6,2,21,626.411,85.94
6,2,22,612.872,96.39
6,2,23,572.56,95.76
6,2,24,522.045,86.3
6,3,1,489.88,82.38
6,3,2,471.266,93.61
6,3,3,462.515,76.63
6,3,4,460.492,70.86
6,3,5,471.43,71.53
6,3,6,501.321,81.84
6,3,7,547.979,79.5
6,3,8,575.311,103.25
6,3,9,554.455,108.74
6,3,10,466.893,107.76
6,3,11,406.523,89.64
6,3,12,392.054,74.33
6,3,13,406.275,72.62
6,3,14,413.429,68.17
6,3,15,423.256,67.94
6,3,16,435.341,67.94
6,3,17,466.327,70.21
6,3,18,525.897,92.05
6,3,19,584.97,104.45
6,3,20,617.368,74.06
6,3,21,620.816,74.33
6,3,22,608.665,88.21
6,3,23,571.683,79.16
6,3,24,519.49,104.26
6,4,1,486.919,108.51
6,4,2,467.066,116.25
6,4,3,454.736,100.59
6,4,4,446.868,93.98
6,4,5,448.182,107.08
6,4,6,456.225,91.15
6,4,7,456.307,79.16
6,4,8,432.429,96.2
6,4,9,387.098,117.65
6,4,10,310.213,114.51
6,4,11,247.276,74.38
6,4,12,237.108,80.05
6,4,13,265.102,66.18
6,4,14,289.48,66.59
6,4,15,287.031,61.67
6,4,16,295.203,73.01
6,4,17,344.839,95.46
6,4,18,432.165,117.89
6,4,19,519.022,127.62
6,4,20,565.864,120.7
6,4,21,571.444,110.23
6,4,22,563.476,110.43
6,4,23,532.438,121.21
6,4,24,489.888,94.11
6,5,1,462.717,78.62
6,5,2,446.082,85.95
6,5,3,439.867,94.64
6,5,4,434.746,70.72
6,5,5,435.435,95.55
6,5,6,434.149,104.21
6,5,7,426.11,69.94
6,5,8,383.128,82.52
6,5,9,321.776,66.33
6,5,10,263.089,67.13
6,5,11,240.74,63.42
6,5,12,269.074,63.74
6,5,13,280.302,63.57
6,5,14,290.405,60.89
6,5,15,296.742,62.07
6,5,16,304.402,62.95
6,5,17,359.509,80.76
6,5,18,451.855,122.36
6,5,19,538.681,127.12
6,5,20,580.844,125.19
6,5,21,592.604,116.22
6,5,22,580.34,92.44
6,5,23,541.342,69.16
6,5,24,494.016,70.98
6,6,1,465.359,84.93
6,6,2,448.271,71.18
6,6,3,439.918,75.31
6,6,4,439.737,65.55
6,6,5,452.961,62.72
6,6,6,485.441,63.88
6,6,7,516.286,60.92
6,6,8,491.886,61.79
6,6,9,412.899,62.24
6,6,10,348.995,59.71
6,6,11,309.015,59.4
6,6,12,296.818,60.92
6,6,13,305.222,62.42
6,6,14,348.362,64.89
6,6,15,396.292,75.51
6,6,16,466.608,71.88
6,6,17,522.898,88.86
6,6,18,562.81,107.04
6,6,19,599.919,95.07
6,6,20,629.331,97.25
6,6,21,638.931,96.91
6,6,22,625.749,98.36
6,6,23,581.714,94.92
6,6,24,528.37,81.76
6,7,1,497.555,78.23
6,7,2,477.653,65.63
6,7,3,467.773,62.89
6,7,4,467.312,59.85
6,7,5,476.731,61.66
6,7,6,507.481,61.05
6,7,7,550.094,93.24
6,7,8,553.071,103.15
6,7,9,486.71,77.52
6,7,10,403.888,69.28
6,7,11,350.433,65.11
6,7,12,349.033,65.72
6,7,13,358.783,67.77
6,7,14,396.075,99.24
6,7,15,457.38,95.51
6,7,16,518.987,84.41
6,7,17,569.624,72.64
6,7,18,622.207,85.83
6,7,19,656.828,99.44
6,7,20,656.043,95.63
6,7,21,654.018,99.45
6,7,22,640.395,90
6,7,23,596.184,82.33
6,7,24,547.172,72.25
6,8,1,519.678,74.72
6,8,2,502.778,68.96
6,8,3,492.163,67.65
6,8,4,487.348,62.52
6,8,5,497.775,71.51
6,8,6,528.632,77.01
6,8,7,569.649,98.38
6,8,8,572.174,107.82
6,8,9,522.201,93.63
6,8,10,462.703,83.41
6,8,11,451.996,77.59
6,8,12,434.364,66.45
6,8,13,407.041,66.34
6,8,14,400.003,65.87
6,8,15,386.321,65.96
6,8,16,394.485,70.59
6,8,17,447.787,95.82
6,8,18,519.175,104.66
6,8,19,595.412,103.38
6,8,20,627.11,98.42
6,8,21,640.168,89.51
6,8,22,625.785,95.02
6,8,23,590.301,82.98
6,8,24,536.1,78.92
6,9,1,504.027,73.6
6,9,2,482.601,66.14
6,9,3,471.585,66.14
6,9,4,466.333,66.27
6,9,5,471.804,68.46
6,9,6,505.707,69.42
6,9,7,562.274,78.61
6,9,8,609.841,78.31
6,9,9,638.739,99.06
6,9,10,641.387,105.9
6,9,11,617.093,92.85
6,9,12,601.699,97.94
6,9,13,601.064,90.66
6,9,14,571.349,89.75
6,9,15,513.714,82.92
6,9,16,489.261,93.74
6,9,17,494.644,85.97
6,9,18,539.596,91.48
6,9,19,582.788,89.21
6,9,20,600.8,98.12
6,9,21,604.783,82.12
6,9,22,596.346,74.17
6,9,23,553.175,67.93
6,9,24,507.146,62.88
6,10,1,476.976,59.56
6,10,2,462.54,60.06
6,10,3,452.44,58.45
6,10,4,450.923,56.91
6,10,5,460.244,58.33
6,10,6,487.883,58.37
6,10,7,522.127,61.55
6,10,8,515.494,60.22
6,10,9,471.934,59.21
6,10,10,441.673,58.26
6,10,11,417.343,58.14
6,10,12,414.049,57.52
6,10,13,427.926,59.63
6,10,14,446.243,58.66
6,10,15,442.248,57.58
6,10,16,445.129,57.04
6,10,17,498.155,55.87
6,10,18,530.301,58.68
6,10,19,556.888,61.82
6,10,20,576.203,63.97
6,10,21,588.097,62.74
6,10,22,585.226,59.27
6,10,23,551.611,57.58
6,10,24,503.855,56.49
6,11,1,471.279,60.13
6,11,2,453.037,58.89
6,11,3,441.738,61.71
6,11,4,437.829,60.6
6,11,5,440.055,57.3
6,11,6,443.682,62.4
6,11,7,437.677,55.18
6,11,8,415.632,54.59
6,11,9,368.477,54.53
6,11,10,297.874,54.7
6,11,11,252.588,56.01
6,11,12,259.812,56.02
6,11,13,277.781,56.35
6,11,14,281.707,58.02
6,11,15,304.104,58.36
6,11,16,347.084,58.54
6,11,17,389.028,57.11
6,11,18,475.969,61.49
6,11,19,529.124,84.49
6,11,20,575.333,83.75
6,11,21,588.515,80.02
6,11,22,580.886,77.78
6,11,23,547.824,66.65
6,11,24,503.493,61.56
6,12,1,474.642,60.97
6,12,2,454.452,59.54
6,12,3,442.648,80.69
6,12,4,436.307,84.02
6,12,5,438.132,87.14
6,12,6,437.236,77.5
6,12,7,432.864,89.14
6,12,8,398.844,93.93
6,12,9,367.921,75.37
6,12,10,329.963,59.8
6,12,11,298.875,76.01
6,12,12,280.572,87.97
6,12,13,273.325,64.52
6,12,14,280.645,63.45
6,12,15,332.555,60.9
6,12,16,411.731,62.39
6,12,17,503.455,68.4
6,12,18,574.866,74.48
6,12,19,622.189,99.2
6,12,20,631.984,90.28
6,12,21,626.996,104.49
6,12,22,611.949,88.93
6,12,23,577.589,67.74
6,12,24,534.301,79.26
6,13,1,507.168,75.45
6,13,2,492.097,72.73
6,13,3,482.171,86.02
6,13,4,475.613,101.96
6,13,5,486.167,88.56
6,13,6,514.902,116.85
6,13,7,548.859,125.61
6,13,8,554.181,103.6
6,13,9,511.38,75.51
6,13,10,467.772,99.14
6,13,11,445.353,109.73
6,13,12,423.977,110.96
6,13,13,396.239,113.6
6,13,14,392.079,113.95
6,13,15,366.151,132.97
6,13,16,383.596,105.3
6,13,17,446.498,152.28
6,13,18,542.513,350.49
6,13,19,620.253,267.34
6,13,20,652.242,233.92
6,13,21,651.454,181.6
6,13,22,645.726,128.38
6,13,23,605.126,77.02
6,13,24,548.487,76.8
6,14,1,513.213,69.91
6,14,2,490.274,72.88
6,14,3,477.218,74
6,14,4,473.419,69.82
6,14,5,481.386,65.01
6,14,6,500.786,68.6
6,14,7,533.879,63.12
6,14,8,514.471,66.24
6,14,9,442.832,62.4
6,14,10,378.383,59.68
6,14,11,363.301,55.17
6,14,12,368.762,56.39
6,14,13,376.841,58.39
6,14,14,388.662,61.05
6,14,15,400.917,61.98
6,14,16,423.856,64.68
6,14,17,473.074,74.37
6,14,18,551.302,93.09
6,14,19,627.134,97.82
6,14,20,662.134,101.15
6,14,21,663.972,84.81
6,14,22,661.147,73.26
6,14,23,621.071,66.07
6,14,24,569.753,64.98
6,15,1,532.484,60.24
6,15,2,509.704,59.83
6,15,3,495.401,57.87
6,15,4,489.45,55.99
6,15,5,497.251,55.9
6,15,6,521.558,55.7
6,15,7,554.581,55.5
6,15,8,541.379,60.51
6,15,9,479.563,57.68
6,15,10,411.176,58.12
6,15,11,381.676,60.36
6,15,12,379.644,59.34
6,15,13,392.011,56.84
6,15,14,413.225,57.56
6,15,15,455.733,62.84
6,15,16,524.341,61.63
6,15,17,600.515,78.37
6,15,18,654.333,88.72
6,15,19,665.928,86.71
6,15,20,672.997,83.52
6,15,21,676.846,77.66
6,15,22,677.522,63.29
6,15,23,641.974,56.66
6,15,24,588.416,55.14
6,16,1,551.211,56.17
6,16,2,530.45,58.88
6,16,3,521.498,53.92
6,16,4,517.996,52.68
6,16,5,527.218,50.66
6,16,6,553.503,51.34
6,16,7,585.464,51.72
6,16,8,592.228,58.17
6,16,9,560.301,60.95
6,16,10,525.893,63.82
6,16,11,557.092,79.09
6,16,12,536.326,60.25
6,16,13,516.839,56.52
6,16,14,520.084,57.51
6,16,15,507.326,57.33
6,16,16,539.578,55.1
6,16,17,576.033,56.09
6,16,18,620.955,56.28
6,16,19,676.931,56.76
6,16,20,674.322,57.03
6,16,21,669.018,57.6
6,16,22,656.563,57.1
6,16,23,629.36,55.09
6,16,24,579.895,52.29
6,17,1,549.716,53.86
6,17,2,531.221,53.77
6,17,3,517.068,52.49
6,17,4,511.212,53.04
6,17,5,521.223,53.48
6,17,6,548.474,55.41
6,17,7,579.61,53.64
6,17,8,595.72,59.55
6,17,9,588.426,94.44
6,17,10,511.84,60.65
6,17,11,482.389,59.88
6,17,12,480.26,60.98
6,17,13,464.807,61.32
6,17,14,502.286,76.8
6,17,15,522.406,70.27
6,17,16,492.926,61.37
6,17,17,516.685,61.66
6,17,18,567.062,62.91
6,17,19,605.756,65.53
6,17,20,639.698,69
6,17,21,646.108,59.75
6,17,22,636.958,60.21
6,17,23,602.98,58.91
6,17,24,548.807,55.85
6,18,1,507.984,53.82
6,18,2,481.718,54.07
6,18,3,466.175,76.38
6,18,4,455.299,80.26
6,18,5,454.477,65.08
6,18,6,461.074,56.5
6,18,7,468.16,55.61
6,18,8,478.982,53.86
6,18,9,489.54,56.41
6,18,10,491.315,51.33
6,18,11,461.942,47.44
6,18,12,443.059,49.36
6,18,13,423.509,50.59
6,18,14,420.81,50.63
6,18,15,428.12,48.17
6,18,16,467.009,50.16
6,18,17,514.986,57.87
6,18,18,542.172,65.26
6,18,19,548.411,58.21
6,18,20,549.654,53.16
6,18,21,549.997,54.15
6,18,22,537.692,54.06
6,18,23,506.85,72.38
6,18,24,466.868,54.87
6,19,1,440.541,58.08
6,19,2,426.616,52.01
6,19,3,418.792,50.13
6,19,4,415.338,50.57
